recordId,dc_type_source,1.1,1.5,2.1,2.2,2.4,2.5,2.6,3.1,3.2,3.3,3.5,6.1,6.3,6.5,7.1,7.3,7.5,7.8,7.4,ruleCatalog:score
M.ch.f.183,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.36,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
I.t.f.9an,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.15,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.q.4,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.o.1,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.q.26,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.70,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.369,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.q.1a,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.q.33,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.75,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.68,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.149a,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.56,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.20,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.41,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.615,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.misc.f.10,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.54,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.misc.f.13,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.171,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.q.15,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.145,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.6,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.30,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.181,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.84,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.29,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.58,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.644,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.59,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.o.4,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.3,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.22,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.o.2,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.14,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.73,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.q.4,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.10,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.q.6,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.48-2,,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.20,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.misc.f.14,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.45,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.q.5,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
I.t.f.CXXIIIangeb.3,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
I.t.f.CXXIIIangeb.1,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
I.t.f.719in,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
I.t.f.CXXIIIangeb.6,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
I.t.f.CCLXV,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
M.ch.f.445,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.364,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.24,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.25,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
Inc.q.12angeb.3,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
Inc.q.27angeb.1,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
Inc.q.12,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
Inc.q.12angeb.4,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
Inc.q.12angeb.2,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
Inc.q.12angeb.1,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
M.p.th.o.6,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.4,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.165,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.q.27,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
I.t.f.954,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
M.p.th.f.64b,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.340,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.413,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.236,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.h.q.2,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.m.2-1,,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.q.162,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.259b,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.m.2-3,,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.m.2-5,,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.m.2-6,,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.m.2-7,,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.m.2-2,,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.m.2-4,,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.63,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.64a,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.3,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.41,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.368,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.2,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.35,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.19,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.57,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.169,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.61,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.6,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.j.f.2,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.misc.f.9,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.q.25,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.326,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.191,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.53,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.70,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.40,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.misc.f.11,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.q.21,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.q.9,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.46,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.ch.f.621,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.27,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.31,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.38,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.19,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.q.32,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.misc.f.28,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.q.1,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.61,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.132,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.69,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.misc.f.12,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.66,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
I.t.f.416a,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
M.ch.f.126,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.67,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.12,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
I.t.f.XLIII-1,http://d-nb.info/gnd/4027041-5,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
I.t.f.XLIII-2,http://d-nb.info/gnd/4027041-5,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
Inc.q.31,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
M.p.th.f.m.11-2,,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
Inc.q.32,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
Inc.q.44,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
I.t.f.471b,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
I.t.f.473,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
I.t.f.473angeb,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
